"company_name","company_key","homepage_url","domain","linkedin_url","category","confidence_flag","homepage_input_validation","homepage_validation_note","careers_url_candidate","careers_url_final","redirected_to","resolver_status","source_type_guess","notes","last_checked_at","final_source_type","extractor_type","extractor_priority","ready_for_extraction","routing_notes"
"EagleHawk","cm-0176","https://eaglehawk.com.au/","eaglehawk.com.au","https://www.linkedin.com/company/eaglehawk","","low","rejected_url_domain_fallback","full_url host is not a company homepage (www.linkedin.com); using https://eaglehawk.com.au/ from domain column.","","","","js_rendered_suspected","js_rendered_suspected","{""homepageUsed"":""https://eaglehawk.com.au/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://eaglehawk.com.au/careers"",""status"":404,""finalUrl"":""https://eaglehawk.com.au/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/jobs"",""candidateUrl"":""https://eaglehawk.com.au/jobs"",""status"":404,""finalUrl"":""https://eaglehawk.com.au/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/careers/jobs"",""candidateUrl"":""https://eaglehawk.com.au/careers/jobs"",""status"":404,""finalUrl"":""https://eaglehawk.com.au/careers/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/join-us"",""candidateUrl"":""https://eaglehawk.com.au/join-us"",""status"":404,""finalUrl"":""https://eaglehawk.com.au/join-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/work-with-us"",""candidateUrl"":""https://eaglehawk.com.au/work-with-us"",""status"":404,""finalUrl"":""https://eaglehawk.com.au/work-with-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/company/careers"",""candidateUrl"":""https://eaglehawk.com.au/company/careers"",""status"":404,""finalUrl"":""https://eaglehawk.com.au/company/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/about/careers"",""candidateUrl"":""https://eaglehawk.com.au/about/careers"",""status"":404,""finalUrl"":""https://eaglehawk.com.au/about/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/opportunities"",""candidateUrl"":""https://eaglehawk.com.au/opportunities"",""status"":404,""finalUrl"":""https://eaglehawk.com.au/opportunities"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/hiring"",""candidateUrl"":""https://eaglehawk.com.au/hiring"",""status"":404,""finalUrl"":""https://eaglehawk.com.au/hiring"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true}],""homepageScan"":true,""homepageScanHit"":true,""finalUrl"":""https://eaglehawk.com.au/"",""classification"":""js_rendered_suspected"",""reason"":""thin_html_no_career_links""}","2026-04-11T16:21:45.035Z","js_rendered","browser_required","low","false","js_rendered_suspected from resolver and/or source_type_guess; browser automation not implemented in v1"
"Easy Aerial","cm-0177","https://easyaerial.com/","easyaerial.com","https://www.linkedin.com/company/easy-aerial","Counter-UAS / Security","high","ok","","https://easyaerial.com/careers.html","https://easyaerial.com/careers.html","","careers_found","custom_found","{""homepageUsed"":""https://easyaerial.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://easyaerial.com/careers"",""status"":404,""finalUrl"":""https://easyaerial.com/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/jobs"",""candidateUrl"":""https://easyaerial.com/jobs"",""status"":404,""finalUrl"":""https://easyaerial.com/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/careers/jobs"",""candidateUrl"":""https://easyaerial.com/careers/jobs"",""status"":404,""finalUrl"":""https://easyaerial.com/careers/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/join-us"",""candidateUrl"":""https://easyaerial.com/join-us"",""status"":404,""finalUrl"":""https://easyaerial.com/join-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/work-with-us"",""candidateUrl"":""https://easyaerial.com/work-with-us"",""status"":404,""finalUrl"":""https://easyaerial.com/work-with-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/company/careers"",""candidateUrl"":""https://easyaerial.com/company/careers"",""status"":404,""finalUrl"":""https://easyaerial.com/company/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/about/careers"",""candidateUrl"":""https://easyaerial.com/about/careers"",""status"":404,""finalUrl"":""https://easyaerial.com/about/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/opportunities"",""candidateUrl"":""https://easyaerial.com/opportunities"",""status"":404,""finalUrl"":""https://easyaerial.com/opportunities"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/hiring"",""candidateUrl"":""https://easyaerial.com/hiring"",""status"":404,""finalUrl"":""https://easyaerial.com/hiring"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""(homepage_scan)"",""candidateUrl"":""https://easyaerial.com/careers.html"",""status"":200,""finalUrl"":""https://easyaerial.com/careers.html"",""ok"":true,""error"":null,""text"":""Careers"",""ats"":null}],""homepageScan"":true,""homepageScanHit"":true,""finalUrl"":""https://easyaerial.com/careers.html"",""classification"":""custom_found""}","2026-04-11T16:21:50.465Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"Easy Aerial Inc","cm-0178","https://easyaerial.com/","easyaerial.com","","","","rejected_url_domain_fallback","full_url host is not a company homepage (www.linkedin.com); using https://easyaerial.com/ from domain column.","https://easyaerial.com/careers.html","https://easyaerial.com/careers.html","","careers_found","custom_found","{""homepageUsed"":""https://easyaerial.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://easyaerial.com/careers"",""status"":404,""finalUrl"":""https://easyaerial.com/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/jobs"",""candidateUrl"":""https://easyaerial.com/jobs"",""status"":404,""finalUrl"":""https://easyaerial.com/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/careers/jobs"",""candidateUrl"":""https://easyaerial.com/careers/jobs"",""status"":404,""finalUrl"":""https://easyaerial.com/careers/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/join-us"",""candidateUrl"":""https://easyaerial.com/join-us"",""status"":404,""finalUrl"":""https://easyaerial.com/join-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/work-with-us"",""candidateUrl"":""https://easyaerial.com/work-with-us"",""status"":404,""finalUrl"":""https://easyaerial.com/work-with-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/company/careers"",""candidateUrl"":""https://easyaerial.com/company/careers"",""status"":404,""finalUrl"":""https://easyaerial.com/company/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/about/careers"",""candidateUrl"":""https://easyaerial.com/about/careers"",""status"":404,""finalUrl"":""https://easyaerial.com/about/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/opportunities"",""candidateUrl"":""https://easyaerial.com/opportunities"",""status"":404,""finalUrl"":""https://easyaerial.com/opportunities"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/hiring"",""candidateUrl"":""https://easyaerial.com/hiring"",""status"":404,""finalUrl"":""https://easyaerial.com/hiring"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""(homepage_scan)"",""candidateUrl"":""https://easyaerial.com/careers.html"",""status"":200,""finalUrl"":""https://easyaerial.com/careers.html"",""ok"":true,""error"":null,""text"":""Careers"",""ats"":null}],""homepageScan"":true,""homepageScanHit"":true,""finalUrl"":""https://easyaerial.com/careers.html"",""classification"":""custom_found""}","2026-04-11T16:21:53.012Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"EHang","cm-0179","https://ehang.com/","ehang.com","https://www.linkedin.com/company/ehang","Hardware","high","ok","","https://ehang.com/about/careers","https://ehang.com/about/careers","","careers_found","custom_found","{""homepageUsed"":""https://ehang.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://ehang.com/careers"",""status"":404,""finalUrl"":""https://ehang.com/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/jobs"",""candidateUrl"":""https://ehang.com/jobs"",""status"":404,""finalUrl"":""https://ehang.com/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/careers/jobs"",""candidateUrl"":""https://ehang.com/careers/jobs"",""status"":404,""finalUrl"":""https://ehang.com/careers/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/join-us"",""candidateUrl"":""https://ehang.com/join-us"",""status"":404,""finalUrl"":""https://ehang.com/join-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/work-with-us"",""candidateUrl"":""https://ehang.com/work-with-us"",""status"":404,""finalUrl"":""https://ehang.com/work-with-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/company/careers"",""candidateUrl"":""https://ehang.com/company/careers"",""status"":404,""finalUrl"":""https://ehang.com/company/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/about/careers"",""candidateUrl"":""https://ehang.com/about/careers"",""status"":200,""finalUrl"":""https://ehang.com/about/careers"",""ok"":true,""error"":null,""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://ehang.com/about/careers"",""classification"":""custom_found""}","2026-04-11T16:21:54.899Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"EHang Intelligent Equipment","cm-0180","https://ehang.com/","ehang.com","","","","rejected_url_domain_fallback","full_url host is not a company homepage (www.linkedin.com); using https://ehang.com/ from domain column.","https://ehang.com/about/careers","https://ehang.com/about/careers","","careers_found","custom_found","{""homepageUsed"":""https://ehang.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://ehang.com/careers"",""status"":404,""finalUrl"":""https://ehang.com/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/jobs"",""candidateUrl"":""https://ehang.com/jobs"",""status"":404,""finalUrl"":""https://ehang.com/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/careers/jobs"",""candidateUrl"":""https://ehang.com/careers/jobs"",""status"":404,""finalUrl"":""https://ehang.com/careers/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/join-us"",""candidateUrl"":""https://ehang.com/join-us"",""status"":404,""finalUrl"":""https://ehang.com/join-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/work-with-us"",""candidateUrl"":""https://ehang.com/work-with-us"",""status"":404,""finalUrl"":""https://ehang.com/work-with-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/company/careers"",""candidateUrl"":""https://ehang.com/company/careers"",""status"":404,""finalUrl"":""https://ehang.com/company/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/about/careers"",""candidateUrl"":""https://ehang.com/about/careers"",""status"":200,""finalUrl"":""https://ehang.com/about/careers"",""ok"":true,""error"":null,""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://ehang.com/about/careers"",""classification"":""custom_found""}","2026-04-11T16:21:57.700Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"Elbit Systems","cm-0181","https://elbitsystems.com/","elbitsystems.com","https://www.linkedin.com/company/elbit-systems","Defense","high","ok","","","","","js_rendered_suspected","js_rendered_suspected","{""homepageUsed"":""https://elbitsystems.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://elbitsystems.com/careers"",""status"":403,""finalUrl"":""https://elbitsystems.com/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/jobs"",""candidateUrl"":""https://elbitsystems.com/jobs"",""status"":403,""finalUrl"":""https://elbitsystems.com/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/careers/jobs"",""candidateUrl"":""https://elbitsystems.com/careers/jobs"",""status"":403,""finalUrl"":""https://elbitsystems.com/careers/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/join-us"",""candidateUrl"":""https://elbitsystems.com/join-us"",""status"":403,""finalUrl"":""https://elbitsystems.com/join-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/work-with-us"",""candidateUrl"":""https://elbitsystems.com/work-with-us"",""status"":403,""finalUrl"":""https://elbitsystems.com/work-with-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/company/careers"",""candidateUrl"":""https://elbitsystems.com/company/careers"",""status"":403,""finalUrl"":""https://elbitsystems.com/company/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/about/careers"",""candidateUrl"":""https://elbitsystems.com/about/careers"",""status"":403,""finalUrl"":""https://elbitsystems.com/about/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/opportunities"",""candidateUrl"":""https://elbitsystems.com/opportunities"",""status"":403,""finalUrl"":""https://elbitsystems.com/opportunities"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/hiring"",""candidateUrl"":""https://elbitsystems.com/hiring"",""status"":403,""finalUrl"":""https://elbitsystems.com/hiring"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true}],""homepageScan"":true,""homepageScanHit"":true,""finalUrl"":""https://elbitsystems.com/"",""classification"":""js_rendered_suspected"",""reason"":""thin_html_no_career_links""}","2026-04-11T16:21:59.735Z","js_rendered","browser_required","low","false","js_rendered_suspected from resolver and/or source_type_guess; browser automation not implemented in v1"
"ElevonX","cm-0182","https://elevonx.com/","elevonx.com","https://www.linkedin.com/company/elevonx","","low","rejected_url_domain_fallback","full_url host is not a company homepage (www.linkedin.com); using https://elevonx.com/ from domain column.","https://www.elevonx.com/","https://www.elevonx.com/","","careers_found","custom_found","{""homepageUsed"":""https://elevonx.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://elevonx.com/careers"",""status"":404,""finalUrl"":""https://www.elevonx.com/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/jobs"",""candidateUrl"":""https://elevonx.com/jobs"",""status"":404,""finalUrl"":""https://www.elevonx.com/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/careers/jobs"",""candidateUrl"":""https://elevonx.com/careers/jobs"",""status"":404,""finalUrl"":""https://www.elevonx.com/careers/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/join-us"",""candidateUrl"":""https://elevonx.com/join-us"",""status"":404,""finalUrl"":""https://www.elevonx.com/join-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/work-with-us"",""candidateUrl"":""https://elevonx.com/work-with-us"",""status"":404,""finalUrl"":""https://www.elevonx.com/work-with-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/company/careers"",""candidateUrl"":""https://elevonx.com/company/careers"",""status"":404,""finalUrl"":""https://www.elevonx.com/company/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/about/careers"",""candidateUrl"":""https://elevonx.com/about/careers"",""status"":404,""finalUrl"":""https://www.elevonx.com/about/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/opportunities"",""candidateUrl"":""https://elevonx.com/opportunities"",""status"":404,""finalUrl"":""https://www.elevonx.com/opportunities"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/hiring"",""candidateUrl"":""https://elevonx.com/hiring"",""status"":404,""finalUrl"":""https://www.elevonx.com/hiring"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""(homepage_scan)"",""candidateUrl"":""https://www.elevonx.com/"",""status"":200,""finalUrl"":""https://www.elevonx.com/"",""ok"":true,""error"":null,""text"":"""",""ats"":null}],""homepageScan"":true,""homepageScanHit"":true,""finalUrl"":""https://www.elevonx.com/"",""classification"":""custom_found""}","2026-04-11T16:22:00.939Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"Elistair","cm-0183","https://elistair.com/","elistair.com","https://www.linkedin.com/company/elistair","Hardware","high","ok","","https://elistair.com/fr/","https://elistair.com/fr/","","careers_found","custom_found","{""homepageUsed"":""https://elistair.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://elistair.com/careers"",""status"":404,""finalUrl"":""https://elistair.com/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/jobs"",""candidateUrl"":""https://elistair.com/jobs"",""status"":404,""finalUrl"":""https://elistair.com/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/careers/jobs"",""candidateUrl"":""https://elistair.com/careers/jobs"",""status"":404,""finalUrl"":""https://elistair.com/careers/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/join-us"",""candidateUrl"":""https://elistair.com/join-us"",""status"":404,""finalUrl"":""https://elistair.com/join-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/work-with-us"",""candidateUrl"":""https://elistair.com/work-with-us"",""status"":404,""finalUrl"":""https://elistair.com/work-with-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/company/careers"",""candidateUrl"":""https://elistair.com/company/careers"",""status"":404,""finalUrl"":""https://elistair.com/company/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/about/careers"",""candidateUrl"":""https://elistair.com/about/careers"",""status"":404,""finalUrl"":""https://elistair.com/about/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/opportunities"",""candidateUrl"":""https://elistair.com/opportunities"",""status"":404,""finalUrl"":""https://elistair.com/opportunities"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/hiring"",""candidateUrl"":""https://elistair.com/hiring"",""status"":404,""finalUrl"":""https://elistair.com/hiring"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""(homepage_scan)"",""candidateUrl"":""https://elistair.com/fr/"",""status"":200,""finalUrl"":""https://elistair.com/fr/"",""ok"":true,""error"":null,""text"":""FR"",""ats"":null}],""homepageScan"":true,""homepageScanHit"":true,""finalUrl"":""https://elistair.com/fr/"",""classification"":""custom_found""}","2026-04-11T16:22:35.331Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"Elistair North America","cm-0184","https://elistair.com/","elistair.com","","","","rejected_url_domain_fallback","full_url host is not a company homepage (www.linkedin.com); using https://elistair.com/ from domain column.","https://elistair.com/fr/","https://elistair.com/fr/","","careers_found","custom_found","{""homepageUsed"":""https://elistair.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://elistair.com/careers"",""status"":404,""finalUrl"":""https://elistair.com/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/jobs"",""candidateUrl"":""https://elistair.com/jobs"",""status"":404,""finalUrl"":""https://elistair.com/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/careers/jobs"",""candidateUrl"":""https://elistair.com/careers/jobs"",""status"":404,""finalUrl"":""https://elistair.com/careers/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/join-us"",""candidateUrl"":""https://elistair.com/join-us"",""status"":404,""finalUrl"":""https://elistair.com/join-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/work-with-us"",""candidateUrl"":""https://elistair.com/work-with-us"",""status"":404,""finalUrl"":""https://elistair.com/work-with-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/company/careers"",""candidateUrl"":""https://elistair.com/company/careers"",""status"":404,""finalUrl"":""https://elistair.com/company/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/about/careers"",""candidateUrl"":""https://elistair.com/about/careers"",""status"":404,""finalUrl"":""https://elistair.com/about/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/opportunities"",""candidateUrl"":""https://elistair.com/opportunities"",""status"":404,""finalUrl"":""https://elistair.com/opportunities"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/hiring"",""candidateUrl"":""https://elistair.com/hiring"",""status"":404,""finalUrl"":""https://elistair.com/hiring"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""(homepage_scan)"",""candidateUrl"":""https://elistair.com/fr/"",""status"":200,""finalUrl"":""https://elistair.com/fr/"",""ok"":true,""error"":null,""text"":""FR"",""ats"":null}],""homepageScan"":true,""homepageScanHit"":true,""finalUrl"":""https://elistair.com/fr/"",""classification"":""custom_found""}","2026-04-11T16:22:47.066Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"Elroy Air","cm-0185","https://elroyair.com/","elroyair.com","https://www.linkedin.com/company/elroy-air","Logistics (Delivery / BVLOS Ops)","high","ok","","https://elroyair.com/company/careers","https://elroyair.com/company/careers/","https://elroyair.com/company/careers/","careers_found","custom_found","{""homepageUsed"":""https://elroyair.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://elroyair.com/careers"",""status"":404,""finalUrl"":""https://elroyair.com/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/jobs"",""candidateUrl"":""https://elroyair.com/jobs"",""status"":404,""finalUrl"":""https://elroyair.com/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/careers/jobs"",""candidateUrl"":""https://elroyair.com/careers/jobs"",""status"":404,""finalUrl"":""https://elroyair.com/careers/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/join-us"",""candidateUrl"":""https://elroyair.com/join-us"",""status"":404,""finalUrl"":""https://elroyair.com/join-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/work-with-us"",""candidateUrl"":""https://elroyair.com/work-with-us"",""status"":404,""finalUrl"":""https://elroyair.com/work-with-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/company/careers"",""candidateUrl"":""https://elroyair.com/company/careers"",""status"":200,""finalUrl"":""https://elroyair.com/company/careers/"",""ok"":true,""error"":null,""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://elroyair.com/company/careers/"",""classification"":""custom_found""}","2026-04-11T16:22:57.147Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"Elroy Air Logistics","cm-0186","https://elroyair.com/","elroyair.com","","","","rejected_url_domain_fallback","full_url host is not a company homepage (www.linkedin.com); using https://elroyair.com/ from domain column.","https://elroyair.com/company/careers","https://elroyair.com/company/careers/","https://elroyair.com/company/careers/","careers_found","custom_found","{""homepageUsed"":""https://elroyair.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://elroyair.com/careers"",""status"":404,""finalUrl"":""https://elroyair.com/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/jobs"",""candidateUrl"":""https://elroyair.com/jobs"",""status"":404,""finalUrl"":""https://elroyair.com/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/careers/jobs"",""candidateUrl"":""https://elroyair.com/careers/jobs"",""status"":404,""finalUrl"":""https://elroyair.com/careers/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/join-us"",""candidateUrl"":""https://elroyair.com/join-us"",""status"":404,""finalUrl"":""https://elroyair.com/join-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/work-with-us"",""candidateUrl"":""https://elroyair.com/work-with-us"",""status"":404,""finalUrl"":""https://elroyair.com/work-with-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/company/careers"",""candidateUrl"":""https://elroyair.com/company/careers"",""status"":200,""finalUrl"":""https://elroyair.com/company/careers/"",""ok"":true,""error"":null,""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://elroyair.com/company/careers/"",""classification"":""custom_found""}","2026-04-11T16:23:00.461Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"Embention","cm-0187","https://embention.com/","embention.com","https://www.linkedin.com/company/embention","Software & Autonomy","high","ok","","https://embention.com/careers","https://www.embention.com/careers/","https://www.embention.com/careers/","careers_found","custom_found","{""homepageUsed"":""https://embention.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://embention.com/careers"",""status"":200,""finalUrl"":""https://www.embention.com/careers/"",""ok"":true,""error"":null,""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://www.embention.com/careers/"",""classification"":""custom_found""}","2026-04-11T16:23:01.368Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
