"company_key","company_name","domain","homepage_url","linkedin_url","category","confidence_flag","homepage_input_validation","homepage_validation_note","careers_url_candidate","careers_url_final","redirected_to","resolver_status","source_type_guess","notes","last_checked_at","final_source_type","extractor_type","extractor_priority","ready_for_extraction","routing_notes"
"cm-0139","Doosan Mobility Innovation","dmicorp.com","https://dmicorp.com/","https://www.linkedin.com/company/doosan-mobility-innovation","Hardware","high","ok",,"https://dmicorp.com/careers","https://dmicorp.com/careers",,"careers_found","custom_found","{""homepageUsed"":""https://dmicorp.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://dmicorp.com/careers"",""status"":200,""finalUrl"":""https://dmicorp.com/careers"",""ok"":true,""error"":null,""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://dmicorp.com/careers"",""classification"":""custom_found""}","2026-04-10T23:58:50.953Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"cm-0140","Doosan Mobility Innovation Europe","dmicorp.com","https://dmicorp.com/",,,,"rejected_url_domain_fallback","full_url host is not a company homepage (www.linkedin.com); using https://dmicorp.com/ from domain column.","https://dmicorp.com/careers","https://dmicorp.com/careers",,"careers_found","custom_found","{""homepageUsed"":""https://dmicorp.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://dmicorp.com/careers"",""status"":200,""finalUrl"":""https://dmicorp.com/careers"",""ok"":true,""error"":null,""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://dmicorp.com/careers"",""classification"":""custom_found""}","2026-04-10T23:58:52.169Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"cm-0141","Draganfly","draganfly.com","https://draganfly.com/","https://www.linkedin.com/company/draganfly","Hardware","high","ok",,"https://draganfly.com/careers","https://draganfly.com/careers/","https://draganfly.com/careers/","careers_found","custom_found","{""homepageUsed"":""https://draganfly.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://draganfly.com/careers"",""status"":200,""finalUrl"":""https://draganfly.com/careers/"",""ok"":true,""error"":null,""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://draganfly.com/careers/"",""classification"":""custom_found""}","2026-04-10T23:58:53.019Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"cm-0142","Dronamics","dronamics.com","https://dronamics.com/","https://www.linkedin.com/company/dronamics","Logistics (Delivery / BVLOS Ops)","high","ok",,"https://dronamics.com/careers","https://www.dronamics.com/careers","https://www.dronamics.com/careers","careers_found","custom_found","{""homepageUsed"":""https://dronamics.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://dronamics.com/careers"",""status"":200,""finalUrl"":""https://www.dronamics.com/careers"",""ok"":true,""error"":null,""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://www.dronamics.com/careers"",""classification"":""custom_found""}","2026-04-10T23:58:55.067Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"cm-0143","Dronamics Cargo","dronamics.com","https://dronamics.com/",,,,"rejected_url_domain_fallback","full_url host is not a company homepage (www.linkedin.com); using https://dronamics.com/ from domain column.","https://dronamics.com/careers","https://www.dronamics.com/careers","https://www.dronamics.com/careers","careers_found","custom_found","{""homepageUsed"":""https://dronamics.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://dronamics.com/careers"",""status"":200,""finalUrl"":""https://www.dronamics.com/careers"",""ok"":true,""error"":null,""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://www.dronamics.com/careers"",""classification"":""custom_found""}","2026-04-10T23:58:56.212Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"cm-0144","Drone Ag","droneag.com","https://droneag.com/","https://www.linkedin.com/company/drone-ag",,"high","rejected_url_domain_fallback","full_url host is not a company homepage (www.linkedin.com); using https://droneag.com/ from domain column.",,,,"homepage_fetch_failed","fetch_failed","{""homepageUsed"":""https://droneag.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://droneag.com/careers"",""status"":0,""finalUrl"":""https://droneag.com/careers"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/jobs"",""candidateUrl"":""https://droneag.com/jobs"",""status"":0,""finalUrl"":""https://droneag.com/jobs"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/careers/jobs"",""candidateUrl"":""https://droneag.com/careers/jobs"",""status"":0,""finalUrl"":""https://droneag.com/careers/jobs"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/join-us"",""candidateUrl"":""https://droneag.com/join-us"",""status"":0,""finalUrl"":""https://droneag.com/join-us"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/work-with-us"",""candidateUrl"":""https://droneag.com/work-with-us"",""status"":0,""finalUrl"":""https://droneag.com/work-with-us"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/company/careers"",""candidateUrl"":""https://droneag.com/company/careers"",""status"":0,""finalUrl"":""https://droneag.com/company/careers"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/about/careers"",""candidateUrl"":""https://droneag.com/about/careers"",""status"":0,""finalUrl"":""https://droneag.com/about/careers"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/opportunities"",""candidateUrl"":""https://droneag.com/opportunities"",""status"":0,""finalUrl"":""https://droneag.com/opportunities"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/hiring"",""candidateUrl"":""https://droneag.com/hiring"",""status"":0,""finalUrl"":""https://droneag.com/hiring"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://droneag.com/"",""classification"":""fetch_failed"",""homepageError"":""fetch failed""}","2026-04-10T23:58:57.071Z","unavailable","none","none","false","gated: resolver_status=homepage_fetch_failed"
"cm-0145","Drone Delivery Canada","dronedeliverycanada.com","https://dronedeliverycanada.com/","https://www.linkedin.com/company/drone-delivery-canada","Logistics (Delivery / BVLOS Ops)","high","ok",,"https://dronedeliverycanada.com/careers","https://dronedeliverycanada.com/careers/","https://dronedeliverycanada.com/careers/","careers_found","custom_found","{""homepageUsed"":""https://dronedeliverycanada.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://dronedeliverycanada.com/careers"",""status"":200,""finalUrl"":""https://dronedeliverycanada.com/careers/"",""ok"":true,""error"":null,""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://dronedeliverycanada.com/careers/"",""classification"":""custom_found""}","2026-04-10T23:59:00.147Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"cm-0146","Drone Delivery Canada Corp","dronedeliverycanada.com","https://dronedeliverycanada.com/",,,,"rejected_url_domain_fallback","full_url host is not a company homepage (www.linkedin.com); using https://dronedeliverycanada.com/ from domain column.","https://dronedeliverycanada.com/careers","https://dronedeliverycanada.com/careers/","https://dronedeliverycanada.com/careers/","careers_found","custom_found","{""homepageUsed"":""https://dronedeliverycanada.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://dronedeliverycanada.com/careers"",""status"":200,""finalUrl"":""https://dronedeliverycanada.com/careers/"",""ok"":true,""error"":null,""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://dronedeliverycanada.com/careers/"",""classification"":""custom_found""}","2026-04-10T23:59:01.721Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"cm-0147","Drone Delivery Services","dronedeliveryservices.com","https://dronedeliveryservices.com/","https://www.linkedin.com/company/drone-delivery-services","Logistics (Delivery / BVLOS Ops)","high","ok",,"https://dronedeliveryservices.com/careers","https://dronedeliveryservices.com/careers",,"careers_found","custom_found","{""homepageUsed"":""https://dronedeliveryservices.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://dronedeliveryservices.com/careers"",""status"":200,""finalUrl"":""https://dronedeliveryservices.com/careers"",""ok"":true,""error"":null,""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://dronedeliveryservices.com/careers"",""classification"":""custom_found""}","2026-04-10T23:59:02.805Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"cm-0148","Drone Entry","droneentry.com","https://droneentry.com/","https://www.linkedin.com/company/drone-entry","Software & Autonomy","high","ok",,"https://droneentry.com/careers","https://droneentry.com/careers/","https://droneentry.com/careers/","careers_found","custom_found","{""homepageUsed"":""https://droneentry.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://droneentry.com/careers"",""status"":200,""finalUrl"":""https://droneentry.com/careers/"",""ok"":true,""error"":null,""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://droneentry.com/careers/"",""classification"":""custom_found""}","2026-04-10T23:59:03.911Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"cm-0149","Drone Fleet","dronefleet.com","https://dronefleet.com/","https://www.linkedin.com/company/drone-fleet","Software & Autonomy","high","ok",,"https://www.dronefleet.com/","https://www.dronefleet.com/",,"careers_found","custom_found","{""homepageUsed"":""https://dronefleet.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://dronefleet.com/careers"",""status"":404,""finalUrl"":""https://www.dronefleet.com/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/jobs"",""candidateUrl"":""https://dronefleet.com/jobs"",""status"":404,""finalUrl"":""https://www.dronefleet.com/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/careers/jobs"",""candidateUrl"":""https://dronefleet.com/careers/jobs"",""status"":404,""finalUrl"":""https://www.dronefleet.com/careers/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/join-us"",""candidateUrl"":""https://dronefleet.com/join-us"",""status"":404,""finalUrl"":""https://www.dronefleet.com/join-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/work-with-us"",""candidateUrl"":""https://dronefleet.com/work-with-us"",""status"":404,""finalUrl"":""https://www.dronefleet.com/work-with-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/company/careers"",""candidateUrl"":""https://dronefleet.com/company/careers"",""status"":404,""finalUrl"":""https://www.dronefleet.com/company/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/about/careers"",""candidateUrl"":""https://dronefleet.com/about/careers"",""status"":404,""finalUrl"":""https://www.dronefleet.com/about/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/opportunities"",""candidateUrl"":""https://dronefleet.com/opportunities"",""status"":404,""finalUrl"":""https://www.dronefleet.com/opportunities"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/hiring"",""candidateUrl"":""https://dronefleet.com/hiring"",""status"":404,""finalUrl"":""https://www.dronefleet.com/hiring"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""(homepage_scan)"",""candidateUrl"":""https://www.dronefleet.com/"",""status"":200,""finalUrl"":""https://www.dronefleet.com/"",""ok"":true,""error"":null,""text"":"""",""ats"":null}],""homepageScan"":true,""homepageScanHit"":true,""finalUrl"":""https://www.dronefleet.com/"",""classification"":""custom_found""}","2026-04-10T23:59:04.904Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"cm-0150","Drone Harmony","droneharmony.com","https://droneharmony.com/","https://www.linkedin.com/company/drone-harmony","Software & Autonomy","high","ok",,"https://droneharmony.com/about/careers","https://www.droneharmony.com/about/careers","https://www.droneharmony.com/about/careers","careers_found","custom_found","{""homepageUsed"":""https://droneharmony.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://droneharmony.com/careers"",""status"":404,""finalUrl"":""https://www.droneharmony.com/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/jobs"",""candidateUrl"":""https://droneharmony.com/jobs"",""status"":404,""finalUrl"":""https://www.droneharmony.com/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/careers/jobs"",""candidateUrl"":""https://droneharmony.com/careers/jobs"",""status"":404,""finalUrl"":""https://www.droneharmony.com/careers/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/join-us"",""candidateUrl"":""https://droneharmony.com/join-us"",""status"":404,""finalUrl"":""https://www.droneharmony.com/join-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/work-with-us"",""candidateUrl"":""https://droneharmony.com/work-with-us"",""status"":404,""finalUrl"":""https://www.droneharmony.com/work-with-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/company/careers"",""candidateUrl"":""https://droneharmony.com/company/careers"",""status"":404,""finalUrl"":""https://www.droneharmony.com/company/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/about/careers"",""candidateUrl"":""https://droneharmony.com/about/careers"",""status"":200,""finalUrl"":""https://www.droneharmony.com/about/careers"",""ok"":true,""error"":null,""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://www.droneharmony.com/about/careers"",""classification"":""custom_found""}","2026-04-10T23:59:13.393Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"cm-0151","Drone Insurance EU","droneinsurance.eu","https://droneinsurance.eu/","https://www.linkedin.com/company/drone-insurance-eu","Training & Services","high","ok",,,,,"careers_not_found","careers_not_found","{""homepageUsed"":""https://droneinsurance.eu/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://droneinsurance.eu/careers"",""status"":403,""finalUrl"":""https://sedo.com/search/details/?domain=droneinsurance.eu&campaignId=329145&origin=sales_lander_15"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":false},{""path"":""/jobs"",""candidateUrl"":""https://droneinsurance.eu/jobs"",""status"":403,""finalUrl"":""https://sedo.com/search/details/?domain=droneinsurance.eu&campaignId=329145&origin=sales_lander_15"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":false},{""path"":""/careers/jobs"",""candidateUrl"":""https://droneinsurance.eu/careers/jobs"",""status"":403,""finalUrl"":""https://sedo.com/search/details/?domain=droneinsurance.eu&campaignId=329145&origin=sales_lander_15"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":false},{""path"":""/join-us"",""candidateUrl"":""https://droneinsurance.eu/join-us"",""status"":403,""finalUrl"":""https://sedo.com/search/details/?domain=droneinsurance.eu&campaignId=329145&origin=sales_lander_15"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":false},{""path"":""/work-with-us"",""candidateUrl"":""https://droneinsurance.eu/work-with-us"",""status"":403,""finalUrl"":""https://sedo.com/search/details/?domain=droneinsurance.eu&campaignId=329145&origin=sales_lander_15"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":false},{""path"":""/company/careers"",""candidateUrl"":""https://droneinsurance.eu/company/careers"",""status"":403,""finalUrl"":""https://sedo.com/search/details/?domain=droneinsurance.eu&campaignId=329145&origin=sales_lander_15"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":false},{""path"":""/about/careers"",""candidateUrl"":""https://droneinsurance.eu/about/careers"",""status"":403,""finalUrl"":""https://sedo.com/search/details/?domain=droneinsurance.eu&campaignId=329145&origin=sales_lander_15"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":false},{""path"":""/opportunities"",""candidateUrl"":""https://droneinsurance.eu/opportunities"",""status"":403,""finalUrl"":""https://sedo.com/search/details/?domain=droneinsurance.eu&campaignId=329145&origin=sales_lander_15"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":false},{""path"":""/hiring"",""candidateUrl"":""https://droneinsurance.eu/hiring"",""status"":403,""finalUrl"":""https://sedo.com/search/details/?domain=droneinsurance.eu&campaignId=329145&origin=sales_lander_15"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":false}],""homepageScan"":true,""homepageScanHit"":true,""finalUrl"":""https://sedo.com/search/details/?domain=droneinsurance.eu&campaignId=329145&origin=sales_lander_15"",""classification"":""careers_not_found"",""homepageScanHits"":0}","2026-04-10T23:59:15.552Z","unavailable","none","none","false","gated: resolver_status=careers_not_found"
"cm-0152","Drone Interactive Systems","droneinteractive.com","https://droneinteractive.com/","https://www.linkedin.com/company/drone-interactive","Training & Services","high","ok",,"https://droneinteractive.com/careers","https://droneinteractive.com/careers",,"careers_found","custom_found","{""homepageUsed"":""https://droneinteractive.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://droneinteractive.com/careers"",""status"":200,""finalUrl"":""https://droneinteractive.com/careers"",""ok"":true,""error"":null,""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://droneinteractive.com/careers"",""classification"":""custom_found""}","2026-04-10T23:59:17.327Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"cm-0153","Drone Pilot Ground School","dronepilotgroundschool.com","https://dronepilotgroundschool.com/","https://www.linkedin.com/company/drone-pilot-ground-school","Training & Services","high","ok",,"https://www.dronepilotgroundschool.com/","https://www.dronepilotgroundschool.com/",,"careers_found","custom_found","{""homepageUsed"":""https://dronepilotgroundschool.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://dronepilotgroundschool.com/careers"",""status"":404,""finalUrl"":""https://www.dronepilotgroundschool.com/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/jobs"",""candidateUrl"":""https://dronepilotgroundschool.com/jobs"",""status"":404,""finalUrl"":""https://www.dronepilotgroundschool.com/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/careers/jobs"",""candidateUrl"":""https://dronepilotgroundschool.com/careers/jobs"",""status"":404,""finalUrl"":""https://www.dronepilotgroundschool.com/careers/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/join-us"",""candidateUrl"":""https://dronepilotgroundschool.com/join-us"",""status"":404,""finalUrl"":""https://www.dronepilotgroundschool.com/join-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/work-with-us"",""candidateUrl"":""https://dronepilotgroundschool.com/work-with-us"",""status"":404,""finalUrl"":""https://www.dronepilotgroundschool.com/work-with-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/company/careers"",""candidateUrl"":""https://dronepilotgroundschool.com/company/careers"",""status"":404,""finalUrl"":""https://www.dronepilotgroundschool.com/company/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/about/careers"",""candidateUrl"":""https://dronepilotgroundschool.com/about/careers"",""status"":404,""finalUrl"":""https://www.dronepilotgroundschool.com/about/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/opportunities"",""candidateUrl"":""https://dronepilotgroundschool.com/opportunities"",""status"":404,""finalUrl"":""https://www.dronepilotgroundschool.com/opportunities"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/hiring"",""candidateUrl"":""https://dronepilotgroundschool.com/hiring"",""status"":404,""finalUrl"":""https://www.dronepilotgroundschool.com/hiring"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""(homepage_scan)"",""candidateUrl"":""https://www.dronepilotgroundschool.com/"",""status"":200,""finalUrl"":""https://www.dronepilotgroundschool.com/"",""ok"":true,""error"":null,""text"":"""",""ats"":null}],""homepageScan"":true,""homepageScanHit"":true,""finalUrl"":""https://www.dronepilotgroundschool.com/"",""classification"":""custom_found""}","2026-04-10T23:59:18.442Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"cm-0154","Drone Racing League","thedroneracingleague.com","https://thedroneracingleague.com/","https://www.linkedin.com/company/drone-racing-league","Training & Services","high","ok",,,,,"homepage_fetch_failed","fetch_failed","{""homepageUsed"":""https://thedroneracingleague.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://thedroneracingleague.com/careers"",""status"":0,""finalUrl"":""https://thedroneracingleague.com/careers"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/jobs"",""candidateUrl"":""https://thedroneracingleague.com/jobs"",""status"":0,""finalUrl"":""https://thedroneracingleague.com/jobs"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/careers/jobs"",""candidateUrl"":""https://thedroneracingleague.com/careers/jobs"",""status"":0,""finalUrl"":""https://thedroneracingleague.com/careers/jobs"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/join-us"",""candidateUrl"":""https://thedroneracingleague.com/join-us"",""status"":0,""finalUrl"":""https://thedroneracingleague.com/join-us"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/work-with-us"",""candidateUrl"":""https://thedroneracingleague.com/work-with-us"",""status"":0,""finalUrl"":""https://thedroneracingleague.com/work-with-us"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/company/careers"",""candidateUrl"":""https://thedroneracingleague.com/company/careers"",""status"":0,""finalUrl"":""https://thedroneracingleague.com/company/careers"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/about/careers"",""candidateUrl"":""https://thedroneracingleague.com/about/careers"",""status"":0,""finalUrl"":""https://thedroneracingleague.com/about/careers"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/opportunities"",""candidateUrl"":""https://thedroneracingleague.com/opportunities"",""status"":0,""finalUrl"":""https://thedroneracingleague.com/opportunities"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/hiring"",""candidateUrl"":""https://thedroneracingleague.com/hiring"",""status"":0,""finalUrl"":""https://thedroneracingleague.com/hiring"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://thedroneracingleague.com/"",""classification"":""fetch_failed"",""homepageError"":""fetch failed""}","2026-04-10T23:59:33.459Z","unavailable","none","none","false","gated: resolver_status=homepage_fetch_failed"
"cm-0155","Drone Security Services","dronesecurityservices.com","https://dronesecurityservices.com/","https://www.linkedin.com/company/drone-security-services","Counter-UAS / Security","high","ok",,"https://dronesecurityservices.com/careers","https://dronesecurityservices.com/careers",,"careers_found","custom_found","{""homepageUsed"":""https://dronesecurityservices.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://dronesecurityservices.com/careers"",""status"":200,""finalUrl"":""https://dronesecurityservices.com/careers"",""ok"":true,""error"":null,""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://dronesecurityservices.com/careers"",""classification"":""custom_found""}","2026-04-10T23:59:35.165Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
