"master_row_id","source_track","company_display_name","ats_company_key","resolver_company_key","source_kind","ats_provider","ats_board_slug","careers_url_canonical","homepage_url","domain","ingestion_status","promotion_source","promoted_at","approval_rule_set"
"ats:legacy__greenhouse__pathai","ats_bridge","Pathai","legacy__greenhouse__pathai","","ats_api","greenhouse","pathai","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__greenhouse__peakenergy","ats_bridge","Peakenergy","legacy__greenhouse__peakenergy","","ats_api","greenhouse","peakenergy","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__greenhouse__phdata","ats_bridge","Phdata","legacy__greenhouse__phdata","","ats_api","greenhouse","phdata","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__greenhouse__prenuvo","ats_bridge","Prenuvo","legacy__greenhouse__prenuvo","","ats_api","greenhouse","prenuvo","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__greenhouse__purposemed","ats_bridge","Purposemed","legacy__greenhouse__purposemed","","ats_api","greenhouse","purposemed","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__greenhouse__relativity","ats_bridge","Relativity","legacy__greenhouse__relativity","","ats_api","greenhouse","relativity","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__greenhouse__ridgeline","ats_bridge","Ridgeline","legacy__greenhouse__ridgeline","","ats_api","greenhouse","ridgeline","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__greenhouse__rvi","ats_bridge","Rvi","legacy__greenhouse__rvi","","ats_api","greenhouse","rvi","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__greenhouse__salsify","ats_bridge","Salsify","legacy__greenhouse__salsify","","ats_api","greenhouse","salsify","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__greenhouse__saltsecurity","ats_bridge","Saltsecurity","legacy__greenhouse__saltsecurity","","ats_api","greenhouse","saltsecurity","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__greenhouse__samsara","ats_bridge","Samsara","legacy__greenhouse__samsara","","ats_api","greenhouse","samsara","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__greenhouse__sesai","ats_bridge","Sesai","legacy__greenhouse__sesai","","ats_api","greenhouse","sesai","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__greenhouse__skylotechnologies","ats_bridge","Skylotechnologies","legacy__greenhouse__skylotechnologies","","ats_api","greenhouse","skylotechnologies","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__greenhouse__slice","ats_bridge","Slice","legacy__greenhouse__slice","","ats_api","greenhouse","slice","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__greenhouse__smartwarehousing","ats_bridge","Smartwarehousing","legacy__greenhouse__smartwarehousing","","ats_api","greenhouse","smartwarehousing","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__greenhouse__spacex","ats_bridge","Spacex","legacy__greenhouse__spacex","","ats_api","greenhouse","spacex","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__greenhouse__tetra","ats_bridge","Tetra","legacy__greenhouse__tetra","","ats_api","greenhouse","tetra","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__greenhouse__thenuclearcompany","ats_bridge","Thenuclearcompany","legacy__greenhouse__thenuclearcompany","","ats_api","greenhouse","thenuclearcompany","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__greenhouse__togetherwork","ats_bridge","Togetherwork","legacy__greenhouse__togetherwork","","ats_api","greenhouse","togetherwork","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__greenhouse__trueanomalyinc","ats_bridge","Trueanomalyinc","legacy__greenhouse__trueanomalyinc","","ats_api","greenhouse","trueanomalyinc","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__greenhouse__umojabiopharma","ats_bridge","Umojabiopharma","legacy__greenhouse__umojabiopharma","","ats_api","greenhouse","umojabiopharma","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__greenhouse__vatnsystems","ats_bridge","Vatnsystems","legacy__greenhouse__vatnsystems","","ats_api","greenhouse","vatnsystems","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__greenhouse__veracode","ats_bridge","Veracode","legacy__greenhouse__veracode","","ats_api","greenhouse","veracode","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__greenhouse__veriff","ats_bridge","Veriff","legacy__greenhouse__veriff","","ats_api","greenhouse","veriff","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__greenhouse__vrmnjretina","ats_bridge","Vrmnjretina","legacy__greenhouse__vrmnjretina","","ats_api","greenhouse","vrmnjretina","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__greenhouse__wavexr","ats_bridge","Wavexr","legacy__greenhouse__wavexr","","ats_api","greenhouse","wavexr","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__greenhouse__wizeline","ats_bridge","Wizeline","legacy__greenhouse__wizeline","","ats_api","greenhouse","wizeline","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__greenhouse__woolpert","ats_bridge","Woolpert","legacy__greenhouse__woolpert","","ats_api","greenhouse","woolpert","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__greenhouse__zone5technologies","ats_bridge","Zone5technologies","legacy__greenhouse__zone5technologies","","ats_api","greenhouse","zone5technologies","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__360learning","ats_bridge","360learning","legacy__lever__360learning","","ats_api","lever","360learning","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__90seconds","ats_bridge","90seconds","legacy__lever__90seconds","","ats_api","lever","90seconds","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__achievers","ats_bridge","Achievers","legacy__lever__achievers","","ats_api","lever","achievers","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__aeva","ats_bridge","Aeva","legacy__lever__aeva","","ats_api","lever","aeva","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__Agerpoint","ats_bridge","Agerpoint","legacy__lever__Agerpoint","","ats_api","lever","Agerpoint","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__ajax","ats_bridge","Ajax","legacy__lever__ajax","","ats_api","lever","ajax","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__aleph","ats_bridge","Aleph","legacy__lever__aleph","","ats_api","lever","aleph","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__anavationllc","ats_bridge","Anavationllc","legacy__lever__anavationllc","","ats_api","lever","anavationllc","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__anybotics","ats_bridge","Anybotics","legacy__lever__anybotics","","ats_api","lever","anybotics","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__applydigital","ats_bridge","Applydigital","legacy__lever__applydigital","","ats_api","lever","applydigital","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__aquabyte","ats_bridge","Aquabyte","legacy__lever__aquabyte","","ats_api","lever","aquabyte","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__arraylabs.io","ats_bridge","Arraylabs.Io","legacy__lever__arraylabs.io","","ats_api","lever","arraylabs.io","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__audinate","ats_bridge","Audinate","legacy__lever__audinate","","ats_api","lever","audinate","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__autoroboto","ats_bridge","Autoroboto","legacy__lever__autoroboto","","ats_api","lever","autoroboto","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__beta","ats_bridge","Beta","legacy__lever__beta","","ats_api","lever","beta","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__boxbot","ats_bridge","Boxbot","legacy__lever__boxbot","","ats_api","lever","boxbot","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__brightmachines","ats_bridge","Brightmachines","legacy__lever__brightmachines","","ats_api","lever","brightmachines","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__c12qe","ats_bridge","C12qe","legacy__lever__c12qe","","ats_api","lever","c12qe","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__cabonorte","ats_bridge","Cabonorte","legacy__lever__cabonorte","","ats_api","lever","cabonorte","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__capstan-medical","ats_bridge","Capstan Medical","legacy__lever__capstan-medical","","ats_api","lever","capstan-medical","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__cdcfoundation","ats_bridge","Cdcfoundation","legacy__lever__cdcfoundation","","ats_api","lever","cdcfoundation","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__CesiumAstro","ats_bridge","CesiumAstro","legacy__lever__CesiumAstro","","ats_api","lever","CesiumAstro","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__ChefRobotics","ats_bridge","ChefRobotics","legacy__lever__ChefRobotics","","ats_api","lever","ChefRobotics","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__CollectlyInc","ats_bridge","CollectlyInc","legacy__lever__CollectlyInc","","ats_api","lever","CollectlyInc","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__CordTechnologies","ats_bridge","CordTechnologies","legacy__lever__CordTechnologies","","ats_api","lever","CordTechnologies","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__cx2","ats_bridge","Cx2","legacy__lever__cx2","","ats_api","lever","cx2","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__cyngn","ats_bridge","Cyngn","legacy__lever__cyngn","","ats_api","lever","cyngn","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__d-fendsolutions","ats_bridge","D-Fend Solutions","legacy__lever__d-fendsolutions","","ats_api","lever","d-fendsolutions","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__daedalean","ats_bridge","Daedalean","legacy__lever__daedalean","","ats_api","lever","daedalean","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__daniels-sharpsmart","ats_bridge","Daniels Sharpsmart","legacy__lever__daniels-sharpsmart","","ats_api","lever","daniels-sharpsmart","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__danti.ai","ats_bridge","Danti.Ai","legacy__lever__danti.ai","","ats_api","lever","danti.ai","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__dexterity","ats_bridge","Dexterity","legacy__lever__dexterity","","ats_api","lever","dexterity","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__dronedeploy","ats_bridge","DroneDeploy","legacy__lever__dronedeploy","","ats_api","lever","dronedeploy","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__dronesense","ats_bridge","Dronesense","legacy__lever__dronesense","","ats_api","lever","dronesense","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__easypost-2","ats_bridge","Easypost 2","legacy__lever__easypost-2","","ats_api","lever","easypost-2","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__education-services","ats_bridge","Education Services","legacy__lever__education-services","","ats_api","lever","education-services","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__ekohealth","ats_bridge","Ekohealth","legacy__lever__ekohealth","","ats_api","lever","ekohealth","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__elroyair","ats_bridge","Elroyair","legacy__lever__elroyair","","ats_api","lever","elroyair","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__Emesent","ats_bridge","Emesent","legacy__lever__Emesent","","ats_api","lever","Emesent","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__espace","ats_bridge","Espace","legacy__lever__espace","","ats_api","lever","espace","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__field-ai","ats_bridge","Field AI","legacy__lever__field-ai","","ats_api","lever","field-ai","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__freedomsolarpower","ats_bridge","Freedomsolarpower","legacy__lever__freedomsolarpower","","ats_api","lever","freedomsolarpower","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__fuellabs","ats_bridge","Fuellabs","legacy__lever__fuellabs","","ats_api","lever","fuellabs","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__gravisrobotics","ats_bridge","Gravisrobotics","legacy__lever__gravisrobotics","","ats_api","lever","gravisrobotics","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__hermeus","ats_bridge","Hermeus","legacy__lever__hermeus","","ats_api","lever","hermeus","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__humble-robotics","ats_bridge","Humble Robotics","legacy__lever__humble-robotics","","ats_api","lever","humble-robotics","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__hypersonica-prod","ats_bridge","Hypersonica Prod","legacy__lever__hypersonica-prod","","ats_api","lever","hypersonica-prod","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__influ2","ats_bridge","Influ2","legacy__lever__influ2","","ats_api","lever","influ2","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__InteriorMarketingGroup","ats_bridge","InteriorMarketingGroup","legacy__lever__InteriorMarketingGroup","","ats_api","lever","InteriorMarketingGroup","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__ispace-inc","ats_bridge","Ispace Inc","legacy__lever__ispace-inc","","ats_api","lever","ispace-inc","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__jobgether","ats_bridge","Jobgether","legacy__lever__jobgether","","ats_api","lever","jobgether","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__kestrel-intelligence","ats_bridge","Kestrel Intelligence","legacy__lever__kestrel-intelligence","","ats_api","lever","kestrel-intelligence","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__latitudeinc","ats_bridge","Latitudeinc","legacy__lever__latitudeinc","","ats_api","lever","latitudeinc","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__longwall","ats_bridge","Longwall","legacy__lever__longwall","","ats_api","lever","longwall","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__ltaresearch","ats_bridge","Ltaresearch","legacy__lever__ltaresearch","","ats_api","lever","ltaresearch","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__MachinaLabs","ats_bridge","MachinaLabs","legacy__lever__MachinaLabs","","ats_api","lever","MachinaLabs","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__magnet-defense","ats_bridge","Magnet Defense","legacy__lever__magnet-defense","","ats_api","lever","magnet-defense","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__make-rain","ats_bridge","Make Rain","legacy__lever__make-rain","","ats_api","lever","make-rain","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__MBRDNA","ats_bridge","MBRDNA","legacy__lever__MBRDNA","","ats_api","lever","MBRDNA","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__mechanicalorchard","ats_bridge","Mechanicalorchard","legacy__lever__mechanicalorchard","","ats_api","lever","mechanicalorchard","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__merlinlabs","ats_bridge","Merlinlabs","legacy__lever__merlinlabs","","ats_api","lever","merlinlabs","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__mistral","ats_bridge","Mistral","legacy__lever__mistral","","ats_api","lever","mistral","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__mujininc","ats_bridge","Mujininc","legacy__lever__mujininc","","ats_api","lever","mujininc","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__multiplylabs","ats_bridge","Multiplylabs","legacy__lever__multiplylabs","","ats_api","lever","multiplylabs","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__mythic-ai.com","ats_bridge","Mythic Ai.Com","legacy__lever__mythic-ai.com","","ats_api","lever","mythic-ai.com","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__Nomagic","ats_bridge","Nomagic","legacy__lever__Nomagic","","ats_api","lever","Nomagic","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__orbaerospace","ats_bridge","Orbaerospace","legacy__lever__orbaerospace","","ats_api","lever","orbaerospace","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__osaro","ats_bridge","Osaro","legacy__lever__osaro","","ats_api","lever","osaro","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__palantir","ats_bridge","Palantir","legacy__lever__palantir","","ats_api","lever","palantir","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__paralleldomain","ats_bridge","Paralleldomain","legacy__lever__paralleldomain","","ats_api","lever","paralleldomain","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__peerspace","ats_bridge","Peerspace","legacy__lever__peerspace","","ats_api","lever","peerspace","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__perrone-robotics","ats_bridge","Perrone Robotics","legacy__lever__perrone-robotics","","ats_api","lever","perrone-robotics","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__picklerobot","ats_bridge","Picklerobot","legacy__lever__picklerobot","","ats_api","lever","picklerobot","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__pivotal","ats_bridge","Pivotal","legacy__lever__pivotal","","ats_api","lever","pivotal","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__promiserobotics","ats_bridge","Promiserobotics","legacy__lever__promiserobotics","","ats_api","lever","promiserobotics","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__pyka","ats_bridge","Pyka","legacy__lever__pyka","","ats_api","lever","pyka","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__q-ctrl","ats_bridge","Q Ctrl","legacy__lever__q-ctrl","","ats_api","lever","q-ctrl","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__quantumcircuits","ats_bridge","Quantumcircuits","legacy__lever__quantumcircuits","","ats_api","lever","quantumcircuits","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__RadicalAI","ats_bridge","RadicalAI","legacy__lever__RadicalAI","","ats_api","lever","RadicalAI","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__rangeenergy","ats_bridge","Rangeenergy","legacy__lever__rangeenergy","","ats_api","lever","rangeenergy","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__relayrobotics.com","ats_bridge","Relayrobotics.Com","legacy__lever__relayrobotics.com","","ats_api","lever","relayrobotics.com","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__reliable","ats_bridge","Reliable","legacy__lever__reliable","","ats_api","lever","reliable","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__revealtech","ats_bridge","Revealtech","legacy__lever__revealtech","","ats_api","lever","revealtech","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__rgi","ats_bridge","Rgi","legacy__lever__rgi","","ats_api","lever","rgi","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__RiptideTech","ats_bridge","RiptideTech","legacy__lever__RiptideTech","","ats_api","lever","RiptideTech","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__rivr","ats_bridge","Rivr","legacy__lever__rivr","","ats_api","lever","rivr","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__roadrunner-studios","ats_bridge","Roadrunner Studios","legacy__lever__roadrunner-studios","","ats_api","lever","roadrunner-studios","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__robust-ai","ats_bridge","Robust Ai","legacy__lever__robust-ai","","ats_api","lever","robust-ai","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__saronic","ats_bridge","Saronic","legacy__lever__saronic","","ats_api","lever","saronic","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__schmidt-entities","ats_bridge","Schmidt Entities","legacy__lever__schmidt-entities","","ats_api","lever","schmidt-entities","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
