"ats","slug","company_name","status","last_checked_at","last_successful_fetch_at","jobs_last_run","jobs_relevant_last_run","jobs_inserted_last_run","jobs_updated_last_run","jobs_irrelevant_last_run","jobs_partial_last_run","jobs_old_last_run","fetch_failed_last_run","yield_last_run","times_seen_empty","times_failed","scrape_tier","scrape_every_runs","bucket_last_run","last_error","provider","company"
"greenhouse","altentechnologyusa","Altentechnologyusa","auto","2026-04-10T15:03:08.813Z","2026-04-10T15:03:08.813Z","122","3","0","3","119","0","0","false","0.025","0","0","low","2","productive","","greenhouse","Altentechnologyusa"
"greenhouse","andurilindustries","Anduril","auto","2026-04-10T15:04:50.578Z","2026-04-10T15:04:50.578Z","1819","395","2","393","1424","0","0","false","0.217","0","0","medium","1","productive","","greenhouse","Anduril"
"greenhouse","appliedintuition","Appliedintuition","auto","2026-04-10T15:04:53.258Z","2026-04-10T15:04:53.258Z","198","8","0","8","190","0","0","false","0.040","0","0","low","2","productive","","greenhouse","Appliedintuition"
"greenhouse","apptronik","Apptronik","auto","2026-04-10T15:04:53.533Z","2026-04-10T15:04:53.533Z","51","0","0","0","51","0","0","false","0.000","0","0","low","2","irrelevant_only","","greenhouse","Apptronik"
"greenhouse","arxroboticsgmbh","Arxroboticsgmbh","auto","2026-04-10T15:04:58.854Z","2026-04-10T15:04:58.854Z","33","27","1","26","6","0","0","false","0.818","0","0","high","1","productive","","greenhouse","Arxroboticsgmbh"
"greenhouse","attorneysfriedfrankharrisshriverjacobsonllp","Attorneysfriedfrankharrisshriverjacobsonllp","auto","2026-04-10T15:04:59.099Z","2026-04-10T15:04:59.099Z","13","0","0","0","13","0","0","false","0.000","0","0","low","2","irrelevant_only","","greenhouse","Attorneysfriedfrankharrisshriverjacobsonllp"
"greenhouse","aurorainnovation","Aurorainnovation","auto","2026-04-10T15:05:01.072Z","2026-04-10T15:05:01.072Z","178","8","0","8","170","0","0","false","0.045","0","0","low","2","productive","","greenhouse","Aurorainnovation"
"greenhouse","axogen","Axogen","auto","2026-04-10T15:05:01.292Z","2026-04-10T15:05:01.292Z","19","0","0","0","19","0","0","false","0.000","0","0","low","2","irrelevant_only","","greenhouse","Axogen"
"greenhouse","axon","Axon","auto","2026-04-10T15:05:13.535Z","2026-04-10T15:05:13.535Z","538","49","0","49","489","0","0","false","0.091","0","0","low","2","productive","","greenhouse","Axon"
"greenhouse","botauto","Botauto","auto","2026-04-10T15:05:13.850Z","2026-04-10T15:05:13.850Z","18","0","0","0","15","0","3","false","0.000","0","0","low","2","irrelevant_only","","greenhouse","Botauto"
"greenhouse","brightai","Brightai","auto","2026-04-10T15:05:14.506Z","2026-04-10T15:05:14.506Z","10","3","0","3","4","0","3","false","0.300","0","0","medium","1","productive","","greenhouse","Brightai"
"greenhouse","coalition","Coalition","auto","2026-04-10T15:05:14.780Z","2026-04-10T15:05:14.780Z","28","0","0","0","28","0","0","false","0.000","0","0","low","2","irrelevant_only","","greenhouse","Coalition"
"greenhouse","codalinc","Codalinc","auto","2026-04-10T15:05:15.032Z","2026-04-10T15:05:15.032Z","24","0","0","0","24","0","0","false","0.000","0","0","low","2","irrelevant_only","","greenhouse","Codalinc"
"greenhouse","corelight","Corelight","auto","2026-04-10T15:05:15.286Z","2026-04-10T15:05:15.286Z","30","0","0","0","30","0","0","false","0.000","0","0","low","2","irrelevant_only","","greenhouse","Corelight"
"greenhouse","coreweaveu","Coreweaveu","auto","2026-04-10T15:05:15.608Z","2026-04-10T15:05:15.608Z","37","0","0","0","37","0","0","false","0.000","0","0","low","2","irrelevant_only","","greenhouse","Coreweaveu"
"greenhouse","cti","Cti","auto","2026-04-10T15:05:15.662Z","2026-04-10T15:05:15.662Z","0","0","0","0","0","0","0","false","0.000","2","0","dead","999","empty","","greenhouse","Cti"
"greenhouse","cyware","Cyware","auto","2026-04-10T15:05:15.939Z","2026-04-10T15:05:15.939Z","2","0","0","0","2","0","0","false","0.000","0","0","low","2","irrelevant_only","","greenhouse","Cyware"
"greenhouse","density","Density","auto","2026-04-10T15:05:19.085Z","","0","0","0","0","0","0","0","true","0.000","0","2","low","2","fetch_failed","Greenhouse Density failed: 404","greenhouse","Density"
"greenhouse","dropbox","Dropbox","auto","2026-04-10T15:05:19.457Z","2026-04-10T15:05:19.457Z","104","0","0","0","104","0","0","false","0.000","0","0","low","2","irrelevant_only","","greenhouse","Dropbox"
"greenhouse","ebury","Ebury","auto","2026-04-10T15:05:20.058Z","2026-04-10T15:05:20.058Z","246","0","0","0","246","0","0","false","0.000","0","0","low","2","irrelevant_only","","greenhouse","Ebury"
"greenhouse","eositsolutions","Eositsolutions","auto","2026-04-10T15:05:20.438Z","2026-04-10T15:05:20.438Z","145","0","0","0","145","0","0","false","0.000","0","0","low","2","irrelevant_only","","greenhouse","Eositsolutions"
"greenhouse","flyzipline","Zipline","auto","2026-04-10T15:05:51.878Z","2026-04-10T15:05:51.878Z","193","180","1","179","13","0","0","false","0.933","0","0","high","1","productive","","greenhouse","Zipline"
"greenhouse","freedomofthepressfoundation","Freedomofthepressfoundation","auto","2026-04-10T15:05:55.142Z","","0","0","0","0","0","0","0","true","0.000","0","2","low","2","fetch_failed","Greenhouse Freedomofthepressfoundation failed: 404","greenhouse","Freedomofthepressfoundation"
"greenhouse","gatherai","Gatherai","auto","2026-04-10T15:06:02.061Z","2026-04-10T15:06:02.061Z","28","25","0","25","3","0","0","false","0.893","0","0","high","1","productive","","greenhouse","Gatherai"
"greenhouse","gatikaiinc","Gatikaiinc","auto","2026-04-10T15:06:14.608Z","2026-04-10T15:06:14.608Z","59","54","0","54","5","0","0","false","0.915","0","0","high","1","productive","","greenhouse","Gatikaiinc"
"greenhouse","glydways","Glydways","auto","2026-04-10T15:06:14.863Z","2026-04-10T15:06:14.863Z","22","0","0","0","22","0","0","false","0.000","0","0","low","2","irrelevant_only","","greenhouse","Glydways"
"greenhouse","goodman","Goodman","auto","2026-04-10T15:06:15.093Z","2026-04-10T15:06:15.093Z","26","0","0","0","17","0","9","false","0.000","0","0","low","2","irrelevant_only","","greenhouse","Goodman"
"greenhouse","hatchcareers","Hatchcareers","auto","2026-04-10T15:06:15.287Z","2026-04-10T15:06:15.287Z","3","0","0","0","2","0","1","false","0.000","0","0","low","2","irrelevant_only","","greenhouse","Hatchcareers"
"greenhouse","indiecampers","Indiecampers","auto","2026-04-10T15:06:19.191Z","2026-04-10T15:06:19.191Z","816","5","0","5","811","0","0","false","0.006","0","0","low","2","productive","","greenhouse","Indiecampers"
"greenhouse","intrinsicrobotics","Intrinsicrobotics","auto","2026-04-10T15:06:19.412Z","2026-04-10T15:06:19.412Z","33","0","0","0","33","0","0","false","0.000","0","0","low","2","irrelevant_only","","greenhouse","Intrinsicrobotics"
"greenhouse","isaraerospace","Isaraerospace","auto","2026-04-10T15:06:19.763Z","2026-04-10T15:06:19.763Z","87","0","0","0","87","0","0","false","0.000","0","0","low","2","irrelevant_only","","greenhouse","Isaraerospace"
"greenhouse","k2spacecorporation","K2spacecorporation","auto","2026-04-10T15:06:20.284Z","2026-04-10T15:06:20.284Z","132","0","0","0","101","0","31","false","0.000","0","0","low","2","irrelevant_only","","greenhouse","K2spacecorporation"
"greenhouse","kao","Kao","auto","2026-04-10T15:06:20.511Z","2026-04-10T15:06:20.511Z","42","0","0","0","36","0","6","false","0.000","0","0","low","2","irrelevant_only","","greenhouse","Kao"
"greenhouse","leolabsinc","Leolabsinc","auto","2026-04-10T15:06:20.714Z","2026-04-10T15:06:20.714Z","18","0","0","0","18","0","0","false","0.000","0","0","low","2","irrelevant_only","","greenhouse","Leolabsinc"
"greenhouse","locusrobotics","Locusrobotics","auto","2026-04-10T15:06:20.918Z","2026-04-10T15:06:20.918Z","22","0","0","0","21","0","1","false","0.000","0","0","low","2","irrelevant_only","","greenhouse","Locusrobotics"
"greenhouse","make","Make","auto","2026-04-10T15:06:21.114Z","2026-04-10T15:06:21.114Z","10","0","0","0","10","0","0","false","0.000","0","0","low","2","irrelevant_only","","greenhouse","Make"
"greenhouse","manticoregames","Manticoregames","auto","2026-04-10T15:06:21.158Z","2026-04-10T15:06:21.158Z","0","0","0","0","0","0","0","false","0.000","2","0","dead","999","empty","","greenhouse","Manticoregames"
"greenhouse","mongodb","Mongodb","auto","2026-04-10T15:06:22.648Z","2026-04-10T15:06:22.648Z","435","2","2","0","433","0","0","false","0.005","0","0","low","2","productive","","greenhouse","Mongodb"
"greenhouse","morsecorp","Morsecorp","auto","2026-04-10T15:06:23.670Z","2026-04-10T15:06:23.670Z","33","5","0","5","17","0","11","false","0.152","0","0","medium","1","productive","","greenhouse","Morsecorp"
"greenhouse","msgentertainmentholdingsllc","Msgentertainmentholdingsllc","auto","2026-04-10T15:06:23.980Z","2026-04-10T15:06:23.980Z","57","0","0","0","57","0","0","false","0.000","0","0","low","2","irrelevant_only","","greenhouse","Msgentertainmentholdingsllc"
"greenhouse","nooks","Nooks","auto","2026-04-10T15:06:24.172Z","2026-04-10T15:06:24.172Z","13","0","0","0","13","0","0","false","0.000","0","0","low","2","irrelevant_only","","greenhouse","Nooks"
"greenhouse","ocadogroup","Ocadogroup","auto","2026-04-10T15:06:25.834Z","2026-04-10T15:06:25.834Z","56","0","0","0","56","0","0","false","0.000","0","0","low","2","irrelevant_only","","greenhouse","Ocadogroup"
"greenhouse","opensesame","Opensesame","auto","2026-04-10T15:06:26.043Z","2026-04-10T15:06:26.043Z","15","0","0","0","15","0","0","false","0.000","0","0","low","2","irrelevant_only","","greenhouse","Opensesame"
"greenhouse","openzeppelin","Openzeppelin","auto","2026-04-10T15:06:26.235Z","2026-04-10T15:06:26.235Z","2","0","0","0","2","0","0","false","0.000","0","0","low","2","irrelevant_only","","greenhouse","Openzeppelin"
"greenhouse","outpostspace","Outpostspace","auto","2026-04-10T15:06:26.470Z","2026-04-10T15:06:26.470Z","19","0","0","0","19","0","0","false","0.000","0","0","low","2","irrelevant_only","","greenhouse","Outpostspace"
"greenhouse","owkin","Owkin","auto","2026-04-10T15:06:26.513Z","2026-04-10T15:06:26.513Z","0","0","0","0","0","0","0","false","0.000","2","0","dead","999","empty","","greenhouse","Owkin"
"greenhouse","pathai","Pathai","auto","2026-04-10T15:06:26.758Z","2026-04-10T15:06:26.758Z","11","0","0","0","10","0","1","false","0.000","0","0","low","2","irrelevant_only","","greenhouse","Pathai"
"greenhouse","peakenergy","Peakenergy","auto","2026-04-10T15:06:27.034Z","2026-04-10T15:06:27.034Z","35","0","0","0","35","0","0","false","0.000","0","0","low","2","irrelevant_only","","greenhouse","Peakenergy"
"greenhouse","phdata","Phdata","auto","2026-04-10T15:06:27.308Z","2026-04-10T15:06:27.308Z","43","0","0","0","43","0","0","false","0.000","0","0","low","2","irrelevant_only","","greenhouse","Phdata"
"greenhouse","prenuvo","Prenuvo","auto","2026-04-10T15:06:27.573Z","2026-04-10T15:06:27.573Z","46","0","0","0","46","0","0","false","0.000","0","0","low","2","irrelevant_only","","greenhouse","Prenuvo"
"greenhouse","purposemed","Purposemed","auto","2026-04-10T15:06:27.781Z","2026-04-10T15:06:27.781Z","11","0","0","0","11","0","0","false","0.000","0","0","low","2","irrelevant_only","","greenhouse","Purposemed"
"greenhouse","relativity","Relativity","auto","2026-04-10T15:06:28.767Z","2026-04-10T15:06:28.767Z","299","0","0","0","299","0","0","false","0.000","0","0","low","2","irrelevant_only","","greenhouse","Relativity"
"greenhouse","ridgeline","Ridgeline","auto","2026-04-10T15:06:29.051Z","2026-04-10T15:06:29.051Z","60","0","0","0","60","0","0","false","0.000","0","0","low","2","irrelevant_only","","greenhouse","Ridgeline"
"greenhouse","rvi","Rvi","auto","2026-04-10T15:06:29.415Z","2026-04-10T15:06:29.415Z","12","1","0","1","11","0","0","false","0.083","0","0","low","2","productive","","greenhouse","Rvi"
"greenhouse","salsify","Salsify","auto","2026-04-10T15:06:29.634Z","2026-04-10T15:06:29.634Z","16","0","0","0","16","0","0","false","0.000","0","0","low","2","irrelevant_only","","greenhouse","Salsify"
"greenhouse","saltsecurity","Saltsecurity","auto","2026-04-10T15:06:29.820Z","2026-04-10T15:06:29.820Z","5","0","0","0","3","0","2","false","0.000","0","0","low","2","irrelevant_only","","greenhouse","Saltsecurity"
"greenhouse","samsara","Samsara","auto","2026-04-10T15:06:31.067Z","2026-04-10T15:06:31.067Z","391","0","0","0","391","0","0","false","0.000","0","0","low","2","irrelevant_only","","greenhouse","Samsara"
"greenhouse","sesai","Sesai","auto","2026-04-10T15:06:35.008Z","2026-04-10T15:06:35.008Z","53","16","0","16","37","0","0","false","0.302","0","0","medium","1","productive","","greenhouse","Sesai"
"greenhouse","skylotechnologies","Skylotechnologies","auto","2026-04-10T15:06:35.495Z","2026-04-10T15:06:35.495Z","27","0","0","0","27","0","0","false","0.000","0","0","low","2","irrelevant_only","","greenhouse","Skylotechnologies"
"greenhouse","slice","Slice","auto","2026-04-10T15:06:35.731Z","2026-04-10T15:06:35.731Z","48","0","0","0","48","0","0","false","0.000","0","0","low","2","irrelevant_only","","greenhouse","Slice"
"greenhouse","smartwarehousing","Smartwarehousing","auto","2026-04-10T15:06:35.944Z","2026-04-10T15:06:35.944Z","11","0","0","0","11","0","0","false","0.000","0","0","low","2","irrelevant_only","","greenhouse","Smartwarehousing"
"greenhouse","spacex","Spacex","auto","2026-04-10T15:06:44.122Z","2026-04-10T15:06:44.122Z","1555","3","0","3","1552","0","0","false","0.002","0","0","low","2","productive","","greenhouse","Spacex"
"greenhouse","tetra","Tetra","auto","2026-04-10T15:06:44.313Z","2026-04-10T15:06:44.313Z","3","0","0","0","0","0","3","false","0.000","0","0","low","2","old_only","","greenhouse","Tetra"
"greenhouse","thenuclearcompany","Thenuclearcompany","auto","2026-04-10T15:06:44.557Z","2026-04-10T15:06:44.557Z","36","0","0","0","36","0","0","false","0.000","0","0","low","2","irrelevant_only","","greenhouse","Thenuclearcompany"
"greenhouse","togetherwork","Togetherwork","auto","2026-04-10T15:06:44.846Z","2026-04-10T15:06:44.846Z","54","0","0","0","54","0","0","false","0.000","0","0","low","2","irrelevant_only","","greenhouse","Togetherwork"
"greenhouse","trueanomalyinc","Trueanomalyinc","auto","2026-04-10T15:06:45.922Z","2026-04-10T15:06:45.922Z","156","1","0","1","155","0","0","false","0.006","0","0","low","2","productive","","greenhouse","Trueanomalyinc"
"greenhouse","umojabiopharma","Umojabiopharma","auto","2026-04-10T15:06:46.133Z","2026-04-10T15:06:46.133Z","19","0","0","0","19","0","0","false","0.000","0","0","low","2","irrelevant_only","","greenhouse","Umojabiopharma"
"greenhouse","vatnsystems","Vatnsystems","auto","2026-04-10T15:06:46.346Z","2026-04-10T15:06:46.346Z","16","0","0","0","16","0","0","false","0.000","0","0","low","2","irrelevant_only","","greenhouse","Vatnsystems"
"greenhouse","veracode","Veracode","auto","2026-04-10T15:06:46.582Z","2026-04-10T15:06:46.582Z","30","0","0","0","29","0","1","false","0.000","0","0","low","2","irrelevant_only","","greenhouse","Veracode"
"greenhouse","veriff","Veriff","auto","2026-04-10T15:06:46.800Z","2026-04-10T15:06:46.800Z","29","0","0","0","29","0","0","false","0.000","0","0","low","2","irrelevant_only","","greenhouse","Veriff"
"greenhouse","vrmnjretina","Vrmnjretina","auto","2026-04-10T15:06:46.982Z","2026-04-10T15:06:46.982Z","1","0","0","0","1","0","0","false","0.000","0","0","low","2","irrelevant_only","","greenhouse","Vrmnjretina"
"greenhouse","wavexr","Wavexr","auto","2026-04-10T15:06:50.114Z","","0","0","0","0","0","0","0","true","0.000","0","2","low","2","fetch_failed","Greenhouse Wavexr failed: 404","greenhouse","Wavexr"
"greenhouse","wizeline","Wizeline","auto","2026-04-10T15:06:51.017Z","2026-04-10T15:06:51.017Z","59","0","0","0","48","0","11","false","0.000","0","0","low","2","irrelevant_only","","greenhouse","Wizeline"
"greenhouse","woolpert","Woolpert","auto","2026-04-10T15:06:51.764Z","2026-04-10T15:06:51.764Z","108","1","0","1","107","0","0","false","0.009","0","0","low","2","productive","","greenhouse","Woolpert"
"greenhouse","zone5technologies","Zone5technologies","auto","2026-04-10T15:07:04.489Z","2026-04-10T15:07:04.489Z","74","72","0","72","2","0","0","false","0.973","0","0","high","1","productive","","greenhouse","Zone5technologies"
"lever","360learning","360learning","auto","2026-04-10T15:07:06.425Z","2026-04-10T15:07:06.425Z","44","0","0","0","16","0","28","false","0.000","0","0","low","2","irrelevant_only","","lever","360learning"
"lever","90seconds","90seconds","auto","2026-04-10T15:07:20.332Z","2026-04-10T15:07:20.332Z","5","0","0","0","1","0","4","false","0.000","0","0","low","2","irrelevant_only","","lever","90seconds"
"lever","achievers","Achievers","auto","2026-04-10T15:07:28.024Z","2026-04-10T15:07:28.024Z","18","1","0","1","14","0","3","false","0.056","0","0","low","2","productive","","lever","Achievers"
"lever","aeva","Aeva","auto","2026-04-10T15:07:50.189Z","2026-04-10T15:07:50.189Z","40","0","0","0","14","0","26","false","0.000","0","0","low","2","irrelevant_only","","lever","Aeva"
"lever","Agerpoint","Agerpoint","auto","2026-04-10T15:08:05.316Z","2026-04-10T15:08:05.316Z","1","0","0","0","0","0","1","false","0.000","0","0","low","2","old_only","","lever","Agerpoint"
"lever","ajax","Ajax","auto","2026-04-10T15:08:38.534Z","2026-04-10T15:08:38.534Z","238","0","0","0","149","0","89","false","0.000","0","0","low","2","irrelevant_only","","lever","Ajax"
"lever","aleph","Aleph","auto","2026-04-10T15:08:45.959Z","2026-04-10T15:08:45.959Z","104","0","0","0","71","0","33","false","0.000","0","0","low","2","irrelevant_only","","lever","Aleph"
"lever","anavationllc","Anavationllc","auto","2026-04-10T15:09:00.521Z","2026-04-10T15:09:00.521Z","45","0","0","0","32","0","13","false","0.000","0","0","low","2","irrelevant_only","","lever","Anavationllc"
"lever","anybotics","Anybotics","auto","2026-04-10T15:09:39.069Z","2026-04-10T15:09:39.069Z","21","1","0","1","9","0","11","false","0.048","0","0","low","2","productive","","lever","Anybotics"
"lever","applydigital","Applydigital","auto","2026-04-10T15:10:26.769Z","2026-04-10T15:10:26.769Z","37","0","0","0","23","0","14","false","0.000","0","0","low","2","irrelevant_only","","lever","Applydigital"
"lever","aquabyte","Aquabyte","auto","2026-04-10T15:10:37.465Z","2026-04-10T15:10:37.465Z","14","0","0","0","8","0","6","false","0.000","0","0","low","2","irrelevant_only","","lever","Aquabyte"
"lever","arraylabs.io","Arraylabs.Io","auto","2026-04-10T15:10:42.039Z","2026-04-10T15:10:42.039Z","27","0","0","0","15","0","12","false","0.000","0","0","low","2","irrelevant_only","","lever","Arraylabs.Io"
"lever","audinate","Audinate","auto","2026-04-10T15:11:09.617Z","2026-04-10T15:11:09.617Z","2","1","0","1","1","0","0","false","0.500","0","0","high","1","productive","","lever","Audinate"
"lever","autoroboto","Autoroboto","auto","2026-04-10T15:11:14.668Z","2026-04-10T15:11:14.668Z","11","0","0","0","0","0","11","false","0.000","0","0","low","2","old_only","","lever","Autoroboto"
"lever","beta","Beta","auto","2026-04-10T15:11:28.019Z","2026-04-10T15:11:28.019Z","3","0","0","0","1","0","2","false","0.000","0","0","low","2","irrelevant_only","","lever","Beta"
"lever","boxbot","Boxbot","auto","2026-04-10T15:11:28.406Z","2026-04-10T15:11:28.406Z","6","0","0","0","0","0","6","false","0.000","0","0","low","2","old_only","","lever","Boxbot"
"lever","brightmachines","Brightmachines","auto","2026-04-10T15:11:30.267Z","2026-04-10T15:11:30.267Z","27","0","0","0","27","0","0","false","0.000","0","0","low","2","irrelevant_only","","lever","Brightmachines"
"lever","c12qe","C12qe","auto","2026-04-10T15:12:09.270Z","2026-04-08T17:24:54.749Z","0","0","0","0","0","0","0","true","0.000","0","1","low","2","fetch_failed","This operation was aborted","lever","C12qe"
"lever","cabonorte","Cabonorte","auto","2026-04-10T15:12:11.239Z","2026-04-10T15:12:11.239Z","69","2","0","2","42","0","25","false","0.029","0","0","low","2","productive","","lever","Cabonorte"
"lever","capstan-medical","Capstan Medical","auto","2026-04-10T15:12:35.265Z","2026-04-10T15:12:35.265Z","23","1","0","1","22","0","0","false","0.043","0","0","low","2","productive","","lever","Capstan Medical"
"lever","cdcfoundation","Cdcfoundation","auto","2026-04-10T15:12:36.638Z","2026-04-10T15:12:36.638Z","26","0","0","0","23","0","3","false","0.000","0","0","low","2","irrelevant_only","","lever","Cdcfoundation"
"lever","CesiumAstro","CesiumAstro","auto","2026-04-10T15:13:14.968Z","2026-04-10T15:13:14.968Z","186","0","0","0","123","0","63","false","0.000","0","0","low","2","irrelevant_only","","lever","CesiumAstro"
"lever","ChefRobotics","ChefRobotics","auto","2026-04-10T15:13:23.260Z","2026-04-10T15:13:23.260Z","14","0","0","0","5","0","9","false","0.000","0","0","low","2","irrelevant_only","","lever","ChefRobotics"
"lever","CollectlyInc","CollectlyInc","auto","2026-04-10T15:13:54.183Z","2026-04-10T15:13:54.183Z","10","0","0","0","7","0","3","false","0.000","0","0","low","2","irrelevant_only","","lever","CollectlyInc"
"lever","CordTechnologies","CordTechnologies","auto","2026-04-10T15:14:00.212Z","2026-04-10T15:14:00.212Z","71","1","1","0","33","0","37","false","0.014","0","0","low","2","productive","","lever","CordTechnologies"
"lever","cx2","Cx2","auto","2026-04-10T15:14:06.892Z","2026-04-10T15:14:06.892Z","9","3","0","3","6","0","0","false","0.333","0","0","medium","1","productive","","lever","Cx2"
"lever","cyngn","Cyngn","auto","2026-04-10T15:14:09.909Z","2026-04-10T15:14:09.909Z","11","0","0","0","4","0","7","false","0.000","0","0","low","2","irrelevant_only","","lever","Cyngn"
"lever","d-fendsolutions","D-Fend Solutions","auto","2026-04-10T15:14:48.912Z","2026-04-08T17:26:17.222Z","0","0","0","0","0","0","0","true","0.000","0","1","low","2","fetch_failed","This operation was aborted","lever","D-Fend Solutions"
"lever","daedalean","Daedalean","auto","2026-04-10T15:15:27.916Z","2026-04-08T17:26:17.668Z","0","0","0","0","0","0","0","true","0.000","0","1","low","2","fetch_failed","This operation was aborted","lever","Daedalean"
"lever","daniels-sharpsmart","Daniels Sharpsmart","auto","2026-04-10T15:15:31.394Z","2026-04-10T15:15:31.394Z","229","0","0","0","190","0","39","false","0.000","0","0","low","2","irrelevant_only","","lever","Daniels Sharpsmart"
"lever","danti.ai","Danti.Ai","auto","2026-04-10T15:15:44.667Z","2026-04-10T15:15:44.667Z","1","0","0","0","0","0","1","false","0.000","0","0","low","2","old_only","","lever","Danti.Ai"
"lever","dexterity","Dexterity","auto","2026-04-10T15:15:45.957Z","2026-04-10T15:15:45.957Z","26","0","0","0","4","0","22","false","0.000","0","0","low","2","irrelevant_only","","lever","Dexterity"
"lever","dronedeploy","DroneDeploy","auto","2026-04-10T15:16:15.608Z","2026-04-10T15:16:15.608Z","12","10","0","10","1","0","1","false","0.833","0","0","high","1","productive","","lever","DroneDeploy"
"lever","dronesense","Dronesense","auto","2026-04-10T15:16:15.702Z","2026-04-10T15:16:15.702Z","0","0","0","0","0","0","0","false","0.000","2","0","dead","999","empty","","lever","Dronesense"
"lever","easypost-2","Easypost 2","auto","2026-04-10T15:16:31.166Z","2026-04-10T15:16:31.166Z","5","0","0","0","4","0","1","false","0.000","0","0","low","2","irrelevant_only","","lever","Easypost 2"
"lever","education-services","Education Services","auto","2026-04-10T15:16:45.695Z","2026-04-10T15:16:45.695Z","0","0","0","0","0","0","0","false","0.000","2","0","dead","999","empty","","lever","Education Services"
"lever","ekohealth","Ekohealth","auto","2026-04-10T15:16:59.565Z","2026-04-10T15:16:59.565Z","13","0","0","0","10","0","3","false","0.000","0","0","low","2","irrelevant_only","","lever","Ekohealth"
"lever","elroyair","Elroyair","auto","2026-04-10T15:17:12.984Z","2026-04-10T15:17:12.984Z","3","0","0","0","0","0","3","false","0.000","0","0","low","2","old_only","","lever","Elroyair"
"lever","Emesent","Emesent","auto","2026-04-10T15:17:14.914Z","2026-04-10T15:17:14.914Z","8","0","0","0","5","0","3","false","0.000","0","0","low","2","irrelevant_only","","lever","Emesent"
"lever","espace","Espace","auto","2026-04-10T15:17:19.345Z","2026-04-10T15:17:19.345Z","94","0","0","0","35","0","59","false","0.000","0","0","low","2","irrelevant_only","","lever","Espace"
"lever","field-ai","Field AI","auto","2026-04-10T15:17:42.279Z","2026-04-10T15:17:42.279Z","68","1","0","1","37","0","30","false","0.015","0","0","low","2","productive","","lever","Field AI"
"lever","freedomsolarpower","Freedomsolarpower","auto","2026-04-10T15:17:43.252Z","2026-04-10T15:17:43.252Z","19","2","0","2","10","0","7","false","0.105","0","0","medium","1","productive","","lever","Freedomsolarpower"
"lever","fuellabs","Fuellabs","auto","2026-04-10T15:17:49.831Z","2026-04-10T15:17:49.831Z","2","0","0","0","0","0","2","false","0.000","0","0","low","2","old_only","","lever","Fuellabs"
"lever","gravisrobotics","Gravisrobotics","auto","2026-04-10T15:17:50.171Z","2026-04-10T15:17:50.171Z","5","0","0","0","2","0","3","false","0.000","0","0","low","2","irrelevant_only","","lever","Gravisrobotics"
"lever","hermeus","Hermeus","auto","2026-04-10T15:17:52.815Z","2026-04-10T15:17:52.815Z","112","4","0","4","53","0","55","false","0.036","0","0","low","2","productive","","lever","Hermeus"
"lever","humble-robotics","Humble Robotics","auto","2026-04-10T15:17:53.231Z","2026-04-10T15:17:53.231Z","11","0","0","0","10","0","1","false","0.000","0","0","low","2","irrelevant_only","","lever","Humble Robotics"
"lever","hypersonica-prod","Hypersonica Prod","auto","2026-04-10T15:17:53.768Z","2026-04-10T15:17:53.768Z","32","0","0","0","14","0","18","false","0.000","0","0","low","2","irrelevant_only","","lever","Hypersonica Prod"
"lever","influ2","Influ2","auto","2026-04-10T15:17:53.856Z","2026-04-10T15:17:53.856Z","0","0","0","0","0","0","0","false","0.000","2","0","dead","999","empty","","lever","Influ2"
"lever","InteriorMarketingGroup","InteriorMarketingGroup","auto","2026-04-10T15:17:54.562Z","2026-04-10T15:17:54.562Z","18","0","0","0","2","0","16","false","0.000","0","0","low","2","irrelevant_only","","lever","InteriorMarketingGroup"
"lever","ispace-inc","Ispace Inc","auto","2026-04-10T15:17:55.494Z","2026-04-10T15:17:55.494Z","34","0","0","0","17","0","17","false","0.000","0","0","low","2","irrelevant_only","","lever","Ispace Inc"
"lever","jobgether","Jobgether","auto","2026-04-10T15:18:54.612Z","2026-04-10T15:18:54.612Z","3863","2","0","2","3861","0","0","false","0.001","0","0","low","2","productive","","lever","Jobgether"
"lever","kestrel-intelligence","Kestrel Intelligence","auto","2026-04-10T15:19:09.293Z","2026-04-10T15:19:09.293Z","4","2","0","2","2","0","0","false","0.500","0","0","high","1","productive","","lever","Kestrel Intelligence"
"lever","latitudeinc","Latitudeinc","auto","2026-04-10T15:19:11.835Z","2026-04-10T15:19:11.835Z","319","0","0","0","202","0","117","false","0.000","0","0","low","2","irrelevant_only","","lever","Latitudeinc"
"lever","longwall","Longwall","auto","2026-04-10T15:19:12.184Z","2026-04-10T15:19:12.184Z","12","0","0","0","3","0","9","false","0.000","0","0","low","2","irrelevant_only","","lever","Longwall"
"lever","ltaresearch","Ltaresearch","auto","2026-04-10T15:19:20.442Z","2026-04-10T15:19:20.442Z","12","2","0","2","7","0","3","false","0.167","0","0","medium","1","productive","","lever","Ltaresearch"
"lever","MachinaLabs","MachinaLabs","auto","2026-04-10T15:19:21.083Z","2026-04-10T15:19:21.083Z","19","0","0","0","11","0","8","false","0.000","0","0","low","2","irrelevant_only","","lever","MachinaLabs"
"lever","magnet-defense","Magnet Defense","auto","2026-04-10T15:19:34.481Z","2026-04-10T15:19:34.481Z","3","0","0","0","0","0","3","false","0.000","0","0","low","2","old_only","","lever","Magnet Defense"
"lever","make-rain","Make Rain","auto","2026-04-10T15:19:36.591Z","2026-04-10T15:19:36.591Z","8","1","0","1","4","0","3","false","0.125","0","0","medium","1","productive","","lever","Make Rain"
